acl_0	data_type	updated_datetime	created_datetime	file_name	md5sum	data_format	type	submitter_id	access	state	file_id	data_category	file_size	state_comment
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:23:24.727636-05:00	nationwidechildrens.org_biospecimen.TCGA-BH-A18M.xml	ce96aec42fa6dc893bebb64ec37285fe	BCR XML	biospecimen_supplement		open	live	73925cd0-6da1-4452-92e1-f083a68c2df2	Biospecimen	78176	
open	Clinical Supplement	2016-09-14T11:28:36.218509-05:00	2016-05-04T09:01:18.346828-05:00	nationwidechildrens.org_clinical.TCGA-A7-A4SA.xml	15cfd0b450ab3f5d7de0fcff6228b861	BCR XML	clinical_supplement		open	live	2277b2a1-208c-49b6-a651-52eb3b36e5c2	Clinical	83847	
open	Clinical Supplement	2016-09-14T11:25:45.604303-05:00	2016-05-04T09:00:01.588228-05:00	nationwidechildrens.org_clinical.TCGA-OL-A5RY.xml	14086790cd5c68007478424505b3f6b6	BCR XML	clinical_supplement		open	live	210a09f2-c83d-47f9-8580-032f40826c1a	Clinical	60412	
open	Clinical Supplement	2016-09-14T11:27:30.861118-05:00	2016-05-04T09:17:23.761509-05:00	nationwidechildrens.org_clinical.TCGA-E9-A1NF.xml	64c6c170167d0735e55612e79f38a749	BCR XML	clinical_supplement		open	live	cfba0b06-28cd-478c-b016-0f36ec6f7e7b	Clinical	99871	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T08:52:03.380811-05:00	nationwidechildrens.org_biospecimen.TCGA-BH-A1EY.xml	1a09ba834460fbae65a6b00a2401e587	BCR XML	biospecimen_supplement		open	live	dd3da323-16bd-4b18-893d-e0da8b316a4e	Biospecimen	79890	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:22:14.322743-05:00	nationwidechildrens.org_biospecimen.TCGA-EW-A6SA.xml	8beacca4e772b023478e3b97b829f36a	BCR XML	biospecimen_supplement		open	live	f9ec7dd4-5c95-4597-ba47-1e8005d8567d	Biospecimen	53956	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:01:32.803102-05:00	nationwidechildrens.org_biospecimen.TCGA-BH-A1ES.xml	b7064b374fca7b93e9d3e30563df8f53	BCR XML	biospecimen_supplement		open	live	eac11e14-60d7-4809-a448-87009449b326	Biospecimen	106161	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T08:51:54.172760-05:00	nationwidechildrens.org_biospecimen.TCGA-BH-A1FD.xml	c6157ba85ff566a0f5338ae6ca767180	BCR XML	biospecimen_supplement		open	live	f4d5aa35-50be-4454-8cba-0bbc536fc82f	Biospecimen	84939	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:03:37.024416-05:00	nationwidechildrens.org_biospecimen.TCGA-A8-A06O.xml	816648f278805b3dee8f396d8dc91258	BCR XML	biospecimen_supplement		open	live	876294af-7afe-45b2-82fc-90e25e412fa4	Biospecimen	85403	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T08:54:30.219991-05:00	nationwidechildrens.org_biospecimen.TCGA-AO-A12G.xml	a416259f57ec860ba7a5d59abf6f7112	BCR XML	biospecimen_supplement		open	live	51a2e4cd-a0cd-44e8-8fe7-b499130854b1	Biospecimen	61732	
open	Clinical Supplement	2016-09-14T11:25:52.000446-05:00	2016-05-04T09:03:20.756860-05:00	nationwidechildrens.org_clinical.TCGA-A8-A06Z.xml	b9b9881f0c70e1405e17c146df00b1f7	BCR XML	clinical_supplement		open	live	83424ca2-f9f4-4ae3-b812-01d1f24ab128	Clinical	36119	
open	Clinical Supplement	2016-09-14T11:28:26.976395-05:00	2016-05-04T09:25:24.388327-05:00	nationwidechildrens.org_clinical.TCGA-OL-A66N.xml	2236442eec28f1eeee9363a77408eeca	BCR XML	clinical_supplement		open	live	e3e3c56f-9c0a-49f1-a083-9a0e964b54b4	Clinical	65017	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:01:20.416050-05:00	nationwidechildrens.org_biospecimen.TCGA-A2-A4RW.xml	de28cb29bfe79bda0bf5d527e4ea724c	BCR XML	biospecimen_supplement		open	live	ae42d1d0-b076-4bc2-b84c-66863d8f3d8f	Biospecimen	53963	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:12:56.190832-05:00	nationwidechildrens.org_biospecimen.TCGA-AR-A24L.xml	e8336de8c6723e640ea8577feff84f09	BCR XML	biospecimen_supplement		open	live	18a5bada-779e-4f86-8ff1-cf1d1854e3a9	Biospecimen	61384	
open	Clinical Supplement	2016-09-14T11:28:29.475927-05:00	2016-05-04T09:12:13.059333-05:00	nationwidechildrens.org_clinical.TCGA-BH-A202.xml	a329cb2c8c54cdb964717b49dbe01bd6	BCR XML	clinical_supplement		open	live	42d38d6c-49de-4a53-b1f2-711f5b889b50	Clinical	67123	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:09:55.092195-05:00	nationwidechildrens.org_biospecimen.TCGA-A2-A0CW.xml	4ca4fdba8400de779a59e31d009b1529	BCR XML	biospecimen_supplement		open	live	db3e93df-4753-4630-aa3e-a66062f7a3fb	Biospecimen	61712	
open	Clinical Supplement	2016-09-14T11:26:37.511964-05:00	2016-05-04T09:01:39.331591-05:00	nationwidechildrens.org_clinical.TCGA-E2-A15I.xml	1495e89709495b248a829668b8285f41	BCR XML	clinical_supplement		open	live	0bf430b4-ad4f-4f03-9c4a-666108c10d9b	Clinical	71884	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:13:53.957965-05:00	nationwidechildrens.org_biospecimen.TCGA-AO-A03R.xml	99ec2de8e27bdad1ccea5aed7e84e5eb	BCR XML	biospecimen_supplement		open	live	a78cfab0-ea68-4fcf-89fc-c37ff60d7bc2	Biospecimen	85581	
open	Clinical Supplement	2016-09-14T11:26:37.341615-05:00	2016-05-04T09:11:58.094934-05:00	nationwidechildrens.org_clinical.TCGA-AO-A0JG.xml	8920e1f236eb09f69ae732cab9ce3c0a	BCR XML	clinical_supplement		open	live	d8e4b092-cfdf-45e7-8fac-da3d6f1005df	Clinical	100108	
open	Clinical Supplement	2016-09-14T11:23:18.579616-05:00	2016-05-04T09:03:16.532920-05:00	nationwidechildrens.org_clinical.TCGA-A7-A0CE.xml	0022ed84fbf103f644ea3ec9631bc9d3	BCR XML	clinical_supplement		open	live	7aeb6f95-aa97-424f-a0ba-9a3145bfccaa	Clinical	94126	
open	Clinical Supplement	2016-09-14T11:28:47.402110-05:00	2016-05-04T09:08:18.288660-05:00	nationwidechildrens.org_clinical.TCGA-GM-A2DI.xml	4d326eeb96bf3c2173fc17a1391cff2c	BCR XML	clinical_supplement		open	live	9c89d367-8c6f-49d0-9eca-8bf92f836878	Clinical	74741	
open	Clinical Supplement	2016-09-14T11:25:10.163996-05:00	2016-05-04T08:51:17.922463-05:00	nationwidechildrens.org_clinical.TCGA-D8-A1J9.xml	76ccb2fb8080e0e2a4f5cf2443edbc14	BCR XML	clinical_supplement		open	live	dce06872-08ae-4e3f-ace1-3a5b929a67ee	Clinical	60699	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:13:36.376945-05:00	nationwidechildrens.org_biospecimen.TCGA-BH-A0HQ.xml	c9bb091e67ad7ae4d4966b870f93772c	BCR XML	biospecimen_supplement		open	live	bbdb73c8-937f-4a64-a16b-f6da703e3e81	Biospecimen	85579	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:12:45.634578-05:00	nationwidechildrens.org_biospecimen.TCGA-E9-A1RF.xml	d0fb05b639ac83ac1d71faac30d7878a	BCR XML	biospecimen_supplement		open	live	999d35f1-0a2a-4685-aa72-33564848d98f	Biospecimen	92699	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:13:37.347876-05:00	nationwidechildrens.org_biospecimen.TCGA-AQ-A04J.xml	bfeb71fdff09f2247ef9063f9025ef24	BCR XML	biospecimen_supplement		open	live	744abfcb-37fe-4582-8019-6b0455d98369	Biospecimen	90417	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:03:35.504729-05:00	nationwidechildrens.org_biospecimen.TCGA-A8-A06R.xml	e445432a183ddc00dbef8b689fdd2665	BCR XML	biospecimen_supplement		open	live	de955575-34d6-40c6-87d9-5ea23d08fbad	Biospecimen	87057	
open	Clinical Supplement	2016-09-14T11:25:27.151820-05:00	2016-05-04T08:52:01.379174-05:00	nationwidechildrens.org_clinical.TCGA-BH-A1F6.xml	a97dc8c43b77c01208cab1b200b500d2	BCR XML	clinical_supplement		open	live	eaf2cfb1-72e7-4dcf-9d56-d068809dfeff	Clinical	36206	
open	Clinical Supplement	2016-09-14T11:27:53.541336-05:00	2016-05-04T09:00:01.844602-05:00	nationwidechildrens.org_clinical.TCGA-AC-A5XU.xml	75d22b5b7182cbf0587c82dd0aa06bbb	BCR XML	clinical_supplement		open	live	b4585981-8750-486a-99e9-28cbe7b0cd3d	Clinical	70696	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:04:40.449957-05:00	nationwidechildrens.org_biospecimen.TCGA-LL-A442.xml	04353366dcf8e290a89b405c2d764dc3	BCR XML	biospecimen_supplement		open	live	e544b139-8efd-4e66-b4af-a932cae4f802	Biospecimen	53957	
open	Clinical Supplement	2016-09-14T08:36:34.924430-05:00	2016-05-04T08:44:20.373108-05:00	nationwidechildrens.org_clinical.TCGA-OL-A66H.xml	39b749206580e67f3b6d7850f64a2e7a	BCR XML	clinical_supplement		open	live	276fe9f7-36e8-49e0-b819-960ac9c38c6c	Clinical	65035	
open	Clinical Supplement	2016-09-14T11:25:17.039979-05:00	2016-05-04T09:02:08.272675-05:00	nationwidechildrens.org_clinical.TCGA-A2-A3KD.xml	f0f5f43c708043bb9eeb279d302f718a	BCR XML	clinical_supplement		open	live	d6187e04-c5d0-4fa2-873c-64c59e2c9aa7	Clinical	75359	
open	Clinical Supplement	2016-09-14T11:28:55.196177-05:00	2016-05-04T09:16:14.981568-05:00	nationwidechildrens.org_clinical.TCGA-WT-AB44.xml	5fb984b5c3accabad3bdffa961aec61f	BCR XML	clinical_supplement		open	live	96c4dde0-9440-4fd3-ab6c-65a75b353204	Clinical	71160	
open	Clinical Supplement	2016-09-14T11:25:53.783162-05:00	2016-05-04T09:03:33.519778-05:00	nationwidechildrens.org_clinical.TCGA-A8-A09A.xml	9f188e00344d567342c99a2e9a8f1c0b	BCR XML	clinical_supplement		open	live	c23f23b1-77ee-4ade-9210-486335d08ce1	Clinical	83857	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:12:00.981249-05:00	nationwidechildrens.org_biospecimen.TCGA-B6-A0RV.xml	f2a75d99b61e8c7aeacb985390824347	BCR XML	biospecimen_supplement		open	live	50277a10-438d-4ee8-aeb0-efbfc609a7f5	Biospecimen	74926	
open	Clinical Supplement	2016-09-14T11:24:29.788406-05:00	2016-05-04T09:03:34.013910-05:00	nationwidechildrens.org_clinical.TCGA-BH-A0AY.xml	2c01e8138e3f5404fe173db97ad96e33	BCR XML	clinical_supplement		open	live	c9cc9b4f-b321-4fa1-92f3-cf9241e32b13	Clinical	72920	
open	Clinical Supplement	2016-09-14T11:24:15.517506-05:00	2016-05-04T09:03:40.720388-05:00	nationwidechildrens.org_clinical.TCGA-A8-A093.xml	ff446e829446dcf3a704fca277c9164e	BCR XML	clinical_supplement		open	live	f45f6523-2567-42f9-9323-bb4ac56f8369	Clinical	60973	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:03:22.171931-05:00	nationwidechildrens.org_biospecimen.TCGA-BH-A0BV.xml	0d81879fdad7d34b8fdd32b359799c8d	BCR XML	biospecimen_supplement		open	live	ba2816cb-90de-432c-8403-8fd29f9ccd5e	Biospecimen	131020	
open	Clinical Supplement	2016-09-14T11:26:46.076690-05:00	2016-05-04T09:03:36.139437-05:00	nationwidechildrens.org_clinical.TCGA-A8-A06Y.xml	a4e465cc6ba93fdecf9ade004bf66803	BCR XML	clinical_supplement		open	live	079207ee-a604-4860-ac1a-6696a17fa20e	Clinical	71452	
open	Clinical Supplement	2016-09-14T11:30:36.357991-05:00	2016-05-04T09:27:57.163997-05:00	nationwidechildrens.org_clinical.TCGA-E9-A295.xml	dd3416acedb544059870a5cba6c0ca79	BCR XML	clinical_supplement		open	live	284a221b-d2e0-446f-a2d5-22a8378bd10e	Clinical	61782	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T08:40:28.669745-05:00	nationwidechildrens.org_biospecimen.TCGA-LD-A7W6.xml	b3798858d1c67bdd0e5b4f7538d7dbbf	BCR XML	biospecimen_supplement		open	live	85c14b57-aff3-437b-a08f-3dc4c01f12af	Biospecimen	53956	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:16:10.429995-05:00	nationwidechildrens.org_biospecimen.TCGA-C8-A9FZ.xml	0d424e32ffcea734210e862b500aa3fc	BCR XML	biospecimen_supplement		open	live	bc4e0747-d8c7-499b-b84b-645d1679d0c7	Biospecimen	45620	
open	Biospecimen Supplement	2016-09-06T19:06:14.155674-05:00	2016-05-04T09:27:58.429577-05:00	nationwidechildrens.org_biospecimen.TCGA-E9-A1R0.xml	813a9b05d8ba2583288e1746e8e4e989	BCR XML	biospecimen_supplement		open	live	b24dbd4c-e2ba-45c6-9ce6-20c34cc73c5b	Biospecimen	58920	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:10:00.507931-05:00	nationwidechildrens.org_biospecimen.TCGA-C8-A130.xml	376955af2ddd43ac19dad9289b061352	BCR XML	biospecimen_supplement		open	live	73d1c131-4d9c-4b1b-bc56-50dd971dd651	Biospecimen	68091	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:22:13.243331-05:00	nationwidechildrens.org_biospecimen.TCGA-LL-A740.xml	0ff6b00fd144a1edd8f88d363e48c190	BCR XML	biospecimen_supplement		open	live	7ba5c934-76ee-4f31-898c-b0e0f1efb673	Biospecimen	53960	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:16:15.124387-05:00	nationwidechildrens.org_biospecimen.TCGA-WT-AB44.xml	8f1182e9476e81daf9db48d1bcf90145	BCR XML	biospecimen_supplement		open	live	4e45b3ae-7c10-4265-a49a-d7b7d3345830	Biospecimen	41528	
open	Clinical Supplement	2016-09-14T11:28:03.237345-05:00	2016-05-04T09:28:30.570993-05:00	nationwidechildrens.org_clinical.TCGA-E9-A3X8.xml	4b808e502d9027c84503840afea3409c	BCR XML	clinical_supplement		open	live	332c2406-f68b-482f-92ab-a862fa817a1a	Clinical	93465	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:01:19.427949-05:00	nationwidechildrens.org_biospecimen.TCGA-AQ-A54N.xml	90df993af9d2cb5e6f6f55ab9eb1db25	BCR XML	biospecimen_supplement		open	live	f1addc5b-dce3-4706-b4e3-1e7e355bc112	Biospecimen	53958	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:12:08.084634-05:00	nationwidechildrens.org_biospecimen.TCGA-B6-A0RN.xml	146d1e85758b1633df6f849c59723fe8	BCR XML	biospecimen_supplement		open	live	31b22108-567a-465a-b1a7-ef3cf11126f7	Biospecimen	74924	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:23:23.895700-05:00	nationwidechildrens.org_biospecimen.TCGA-C8-A12Y.xml	905ffd290ef1b74f78865c2420642fd3	BCR XML	biospecimen_supplement		open	live	53aa7752-4b6e-442b-888a-ab67fae7d2ce	Biospecimen	61730	
open	Clinical Supplement	2016-09-14T11:25:36.267865-05:00	2016-05-04T09:08:16.521028-05:00	nationwidechildrens.org_clinical.TCGA-GM-A2DL.xml	b235b9c93a5f24555834143b2f7b34df	BCR XML	clinical_supplement		open	live	84de6a1e-2f65-4771-9e9a-079a5890ab04	Clinical	67512	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:23:49.646700-05:00	nationwidechildrens.org_biospecimen.TCGA-AR-A1AQ.xml	4de99f2cfc20078fdeb0425bd3b6a0e5	BCR XML	biospecimen_supplement		open	live	79ec8ac8-2e3e-4904-91e5-05277ab0d63c	Biospecimen	60578	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:18:49.421791-05:00	nationwidechildrens.org_biospecimen.TCGA-A2-A3XX.xml	fb44aba3a4e8a99b92b0216f623d4a20	BCR XML	biospecimen_supplement		open	live	3ea7bc25-8d74-474f-a2ea-911af3852d45	Biospecimen	53961	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:13:55.064959-05:00	nationwidechildrens.org_biospecimen.TCGA-BH-A0E6.xml	4263ce25c2e323d9f38d5e1ad7142d66	BCR XML	biospecimen_supplement		open	live	c6463678-8048-4574-a82b-ae176cf0b050	Biospecimen	87201	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:03:29.999609-05:00	nationwidechildrens.org_biospecimen.TCGA-A8-A07L.xml	ce89f2286c14c1aaa4cf51b4d6b98ef1	BCR XML	biospecimen_supplement		open	live	945f8c15-4299-4f37-8eab-86bdbd91abf2	Biospecimen	87860	
open	Clinical Supplement	2016-09-14T11:26:00.675392-05:00	2016-05-04T09:02:11.872272-05:00	nationwidechildrens.org_clinical.TCGA-E2-A1IF.xml	f5767a1ffb45c151bdf96c687c97fd10	BCR XML	clinical_supplement		open	live	2625e92d-bf31-4e67-9cae-1e281b999083	Clinical	57235	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:27:49.250967-05:00	nationwidechildrens.org_biospecimen.TCGA-A7-A6VV.xml	4f082bba26bdb9544890c136cb8e8de2	BCR XML	biospecimen_supplement		open	live	ef9f2046-2f15-4208-8c2d-3f9c56330ccc	Biospecimen	54120	
open	Clinical Supplement	2016-09-14T11:27:03.414935-05:00	2016-05-04T09:10:09.507307-05:00	nationwidechildrens.org_clinical.TCGA-D8-A146.xml	ecb10bd40a58a0212a24b09cb0463f77	BCR XML	clinical_supplement		open	live	47b474fa-2712-4434-b890-801023bc38af	Clinical	51263	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:10:06.793553-05:00	nationwidechildrens.org_biospecimen.TCGA-C8-A132.xml	ba6e61e584a3bee75b2d6a5af82cd17b	BCR XML	biospecimen_supplement		open	live	51cb0503-7b0a-4c57-8767-ae11116a3b68	Biospecimen	61512	
open	Clinical Supplement	2016-09-14T11:26:20.686414-05:00	2016-05-04T09:12:58.409003-05:00	nationwidechildrens.org_clinical.TCGA-AR-A24O.xml	4d1b3eac7b4e6fdf76cbe68f7f7375be	BCR XML	clinical_supplement		open	live	2ea105e7-0828-4988-8a3f-e668318e8bcf	Clinical	115499	
open	Clinical Supplement	2016-09-14T11:25:09.280094-05:00	2016-05-04T09:09:55.228901-05:00	nationwidechildrens.org_clinical.TCGA-A2-A0CV.xml	88c509e3aab51d98c56814d86b90e9bb	BCR XML	clinical_supplement		open	live	ee0b6871-c859-4681-a95d-1fe20a40ed1b	Clinical	94876	
open	Clinical Supplement	2016-09-14T11:28:28.776371-05:00	2016-05-04T09:14:30.479591-05:00	nationwidechildrens.org_clinical.TCGA-BH-A0B1.xml	ff42d4f75a571ab8ed07d3ed863cd0e7	BCR XML	clinical_supplement		open	live	558a3323-a4e0-45a5-a283-c2f185f8ba5f	Clinical	90627	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:03:31.585222-05:00	nationwidechildrens.org_biospecimen.TCGA-A8-A09E.xml	ea99764ac1f78ccc063f1b4de91f2ffb	BCR XML	biospecimen_supplement		open	live	16b32aa8-2b2f-4294-9f05-6c63a3583780	Biospecimen	87054	
open	Clinical Supplement	2016-09-14T11:25:16.163015-05:00	2016-05-04T09:12:00.287737-05:00	nationwidechildrens.org_clinical.TCGA-AR-A0TQ.xml	30437345384f664ded6e13b6747a7dd9	BCR XML	clinical_supplement		open	live	e7854681-ac3e-44b9-a1cc-9f72a869b48a	Clinical	140376	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:01:56.389916-05:00	nationwidechildrens.org_biospecimen.TCGA-EW-A1OV.xml	b85f62f5394ad4a38af846a562125200	BCR XML	biospecimen_supplement		open	live	8fc2f89f-3fda-4f5f-8f0c-b7d103abbd99	Biospecimen	58922	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:03:31.051340-05:00	nationwidechildrens.org_biospecimen.TCGA-A8-A08P.xml	380f32eb121e2c6b5061842605fada58	BCR XML	biospecimen_supplement		open	live	90ac70e6-fca9-49f6-98bf-c45270e4ccff	Biospecimen	87035	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:12:57.235577-05:00	nationwidechildrens.org_biospecimen.TCGA-AR-A250.xml	8a1921eccde554c75233e7951085f706	BCR XML	biospecimen_supplement		open	live	ba22b433-7a7d-4107-b13d-86efc60570f6	Biospecimen	58925	
open	Clinical Supplement	2016-09-14T11:26:11.104433-05:00	2016-05-04T09:18:49.097267-05:00	nationwidechildrens.org_clinical.TCGA-A2-A3XX.xml	d33d7b656131361c9500517fbebab94f	BCR XML	clinical_supplement		open	live	c2f7c0f1-1a13-4cfc-8e1b-adcbd080c38d	Clinical	68657	
open	Clinical Supplement	2016-09-14T11:25:39.052762-05:00	2016-05-04T09:01:12.653842-05:00	nationwidechildrens.org_clinical.TCGA-E9-A1N8.xml	1a35c3af41f0cac5b14efb820dc1ce53	BCR XML	clinical_supplement		open	live	b0e3bc5f-d8b8-45b8-a8ad-72efd025b61c	Clinical	83707	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T08:52:10.285753-05:00	nationwidechildrens.org_biospecimen.TCGA-D8-A1JE.xml	12ef8c4b80d774fa55e61d2ccf1e4091	BCR XML	biospecimen_supplement		open	live	65c2c6e8-bd60-43da-8745-51e678c4b816	Biospecimen	61527	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:13:53.416216-05:00	nationwidechildrens.org_biospecimen.TCGA-AN-A0FL.xml	44088c060d57fc8c78fe00de21904d6c	BCR XML	biospecimen_supplement		open	live	01bb7026-69e5-47da-ae99-24212829b630	Biospecimen	88891	
open	Clinical Supplement	2016-09-14T11:25:44.895500-05:00	2016-05-04T09:12:00.573888-05:00	nationwidechildrens.org_clinical.TCGA-B6-A0RM.xml	9c580963c4e9fd5c259a9e7023b232c9	BCR XML	clinical_supplement		open	live	7653758d-a7e7-4bb3-8915-41dafb42ee47	Clinical	50256	
open	Clinical Supplement	2016-09-14T11:21:24.379429-05:00	2016-05-04T08:52:23.112007-05:00	nationwidechildrens.org_clinical.TCGA-EW-A1J5.xml	eeb7488b6d050fce234fbb3655cad920	BCR XML	clinical_supplement		open	live	f94cb753-f9ce-4647-95b1-5253010d30d9	Clinical	76391	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:12:14.472915-05:00	nationwidechildrens.org_biospecimen.TCGA-E9-A1NG.xml	03f94c3eda60870bd16ed5d5f8879cb1	BCR XML	biospecimen_supplement		open	live	30943e8f-44ee-47a5-893f-c2b5714a1cae	Biospecimen	95679	
open	Clinical Supplement	2016-09-14T11:28:03.657641-05:00	2016-05-04T09:23:23.509419-05:00	nationwidechildrens.org_clinical.TCGA-E2-A14W.xml	67fbc8b368412a05e2e9a9e55182e508	BCR XML	clinical_supplement		open	live	57a4011a-a40d-49c9-9dc2-dc72cf1d1f56	Clinical	75743	
open	Clinical Supplement	2016-09-14T11:28:59.183328-05:00	2016-05-04T09:13:56.854005-05:00	nationwidechildrens.org_clinical.TCGA-B6-A0IG.xml	d2918a195d2f5dca8c576f3f4f7e21e4	BCR XML	clinical_supplement		open	live	41633adc-f57f-482c-9fe7-de45244b1459	Clinical	50273	
open	Clinical Supplement	2016-09-14T11:28:08.964138-05:00	2016-05-04T09:01:33.182476-05:00	nationwidechildrens.org_clinical.TCGA-C8-A1HN.xml	7f3dbf19a1671aec1c7d8043ad8d08b2	BCR XML	clinical_supplement		open	live	d4b72508-6b2f-4b96-9cc1-f9c6cbd6a8ab	Clinical	64867	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:10:02.068212-05:00	nationwidechildrens.org_biospecimen.TCGA-AR-A0U1.xml	c5197d9b94894d4a950f4a1d1e010a32	BCR XML	biospecimen_supplement		open	live	88f67e1c-5222-429b-8d55-b423be02486d	Biospecimen	61712	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T08:52:01.028626-05:00	nationwidechildrens.org_biospecimen.TCGA-D8-A1JI.xml	4b7023b33d1424fdf1b6ec9f8c27a44f	BCR XML	biospecimen_supplement		open	live	ce1fc05c-f6c9-4cd0-831b-2b4d9bdfd60b	Biospecimen	59064	
open	Clinical Supplement	2016-09-14T11:25:30.739146-05:00	2016-05-04T09:12:06.646951-05:00	nationwidechildrens.org_clinical.TCGA-BH-A0HP.xml	e0cbaba91b795e85f5d2b9960aa8b352	BCR XML	clinical_supplement		open	live	3d912e71-8123-401d-b01a-9255376ddf71	Clinical	97234	
open	Clinical Supplement	2016-09-14T08:32:32.449779-05:00	2016-05-04T08:43:07.690461-05:00	nationwidechildrens.org_clinical.TCGA-OL-A66J.xml	64b554475ccbefa02dc66f8ead274aa6	BCR XML	clinical_supplement		open	live	4e356bce-00c2-4580-9721-841ac850e322	Clinical	60361	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:23:55.437182-05:00	nationwidechildrens.org_biospecimen.TCGA-AR-A1AL.xml	64bde3c684d5f4312b440e45646898e5	BCR XML	biospecimen_supplement		open	live	18d1ca46-2a65-4adf-b60e-98086c841755	Biospecimen	58921	
open	Biospecimen Supplement	2016-09-06T17:52:40.128502-05:00	2016-05-04T09:12:04.137575-05:00	nationwidechildrens.org_biospecimen.TCGA-AR-A0TP.xml	c518606c6d6273804bb35a18998708ba	BCR XML	biospecimen_supplement		open	live	9551c4a3-cd3a-4f6e-bf14-0e3eae779f4b	Biospecimen	74929	
open	Clinical Supplement	2016-09-14T11:25:50.016828-05:00	2016-05-04T09:13:32.612803-05:00	nationwidechildrens.org_clinical.TCGA-A8-A07E.xml	fb8074cac9f9edc978a89a9ea97e061f	BCR XML	clinical_supplement		open	live	cc3d3a70-ef5a-4f32-8c54-8fa5af9a06b7	Clinical	56285	
open	Clinical Supplement	2016-09-14T11:26:15.548311-05:00	2016-05-04T09:13:57.645613-05:00	nationwidechildrens.org_clinical.TCGA-BH-A0HO.xml	5fec174ecda24303eeb7b00d76323c51	BCR XML	clinical_supplement		open	live	62b27c68-18e1-4cfa-9340-de67f5f2caf4	Clinical	96110	
open	Clinical Supplement	2016-09-14T11:26:55.941191-05:00	2016-05-04T09:13:41.794311-05:00	nationwidechildrens.org_clinical.TCGA-A8-A07G.xml	8ab760ed2a6af9c3693867107365e229	BCR XML	clinical_supplement		open	live	a55cc4f0-ffde-4178-b93d-fd0e4b038369	Clinical	78419	
